id,comment_text,split,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,Z
648415,"Quotes from the Mad Dog himself:  
""I don’t lose any sleep at night over the potential for failure. I cannot even spell the word.""

""Find the enemy that wants to end this experiment (in American democracy) and kill every one of them until they’re so sick of the killing that they leave us and our freedoms intact.""

""Be polite, be professional, but have a plan to kill everybody you meet.""
 
""There is nothing better than getting shot at and missed. It’s really great.""
 
""The first time you blow someone away is not an insignificant event. That said, there are some assholes in the world that just need to be shot.""

""You go into Afghanistan, you got guys who slap women around for five years because they didn’t wear a veil. You know, guys like that ain’t got no manhood left anyway. So it’s a hell of a lot of fun to shoot them. Actually it’s quite fun to fight them, you know. It’s a hell of a hoot. It’s fun to shoot some people. I’ll be right up there with you. I like brawling.""  

Word.",train,2016-12-02 02:28:04.723945+00,21,,154086,approved,0,3,0,13,0,0.5657894736842105,0.0921052631578947,0.3684210526315789,0.0789473684210526,0.1710526315789473,0.4210526315789473,0.5263157894736842,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,6,76,0
375468,I always wondered what it would be like to see the writing of a complete fool willing to demonstrate pathological lying at its most vile.  You have succeeded beyond any psychological interpretation.  The daily tactics of the Tory/Republican/Fascist/Nazi/White Supremacist horde willing to use any artifice to destroy all human rights under the U.S. Constitutional Republic.  Disgusting.,train,2016-07-05 06:02:07.641738+00,21,375419.0,140626,approved,0,0,0,0,0,0.625,0.0,0.0625,0.0,0.1875,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10,80,1
6227894,"""Some people debated whether Corn Pops have a gender.""

Cereal has no damn gender. Jesus F'n Christ.

Somehow I bet he doesn't have a problem working on a character called ""Black Bolt"" who is actually a white character. Just as stupid.",train,2017-10-26 16:36:40.257936+00,102,,393665,approved,0,0,0,6,0,0.875,0.1125,0.625,0.0125,0.3875,0.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,80,1
816959,"""Mr. President, the  Chinese just invaded Taiwan"".
""Get Jew boy on it...I'm busy trying to come up with a killer tweet to put that nasty Samantha Bee in her place""...",train,2017-01-10 04:31:30.012604+00,54,816684.0,160903,approved,3,0,0,1,0,0.5,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0
5553409,then women should be prepared to returning to outhouse when white men stop being plumbers.,train,2017-07-08 15:26:58.891919+00,54,5553178.0,353091,approved,9,2,1,7,3,0.625,0.075,0.0125,0.0,0.625,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,80,1
5105460,"When will this woman ever accept responsibility for her Party's defeat.  Email scandal, lying to congress under oath, her and CNN trying to fix the debates, ignoring middle America and taking other democratic states as a given, just to name a few.  Then a Clinton trying to preach morality to Donald Trump, that's like a pedophile saying he's just kind to children. Get over it you lost now move on!",train,2017-04-07 14:24:47.067411+00,54,,325242,rejected,0,0,0,3,0,0.8333333333333333,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10,6,0
865976,"Obama was a failed social experiment. A ""community organizer"" who showed the world he couldn't organize a two car funeral. A failure right to the end. Criminals let out of prison at alarming rates....most of them black.",train,2017-01-19 21:54:53.326526+00,54,865211.0,162832,rejected,0,1,0,3,3,0.8,0.0,0.0,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0
5116131,This is so true.  The Canadian government should stop letting in all (non-white) people from overseas.  (non-white) Foreign Investors are stealing homes from (white) Canadians.  We cannot allow (non-white) foreigners to destroy our (white) country.,train,2017-04-10 16:24:27.394888+00,54,5115696.0,325838,rejected,0,0,0,0,1,0.6,0.2,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,6,10,1
5017835,And the Chinese are playing Little Potato for a fool.,train,2017-03-17 15:54:56.133993+00,54,5017000.0,319870,approved,0,0,0,2,0,0.775,0.0375,0.0875,0.0,0.3125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10,80,0
5463348,"Atlanta, the ""Silicon Valley of the South""? They would have to import the brains. Ossoff was born and raised in Atlanta, has a poli sci degree from Georgetown, and a degree from the London School of Economics. Karen Handel is a community college grad with business connections and ambition. Education gets you no respect in the South. The 6th district was Newt Gingrich's district. Used to be Dixiecrat, now it's Southern Strategy White Republican.  I'm surprised Ossoff got over 40%. Actually, he did remarkably well. Trump polls seven points higher in Atlanta than in the nation as a whole. Stupid people elect stupid candidates.",train,2017-06-23 05:04:19.148919+00,13,,347650,approved,1,0,0,1,0,0.7647058823529411,0.0147058823529411,0.1176470588235294,0.0,0.1323529411764706,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,68,1
5270438,"H.L. MENCKEN’S prediction:

“As democracy is perfected, the office of the President represents, more and more closely, the inner soul of the people. On some great and glorious day, the plain folks of the Land will reach their heart’s desire at last, and the White House will be occupied by a downright fool and complete narcissist moron.”

  -H.L. Mencken
The Baltimore Evening Sun,
July 26, 1920",train,2017-05-18 00:58:43.124538+00,54,,335380,approved,5,0,0,18,0,0.5,0.0,0.1,0.0,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0
5599686,"Because the politically correct movement is racist against white people.

Period.",train,2017-07-15 19:50:51.156827+00,54,5599467.0,355726,approved,1,1,1,30,0,0.6,0.1,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
5783728,"To suggest BLM wants to kill all white cops is right wing rhetoric dribble.  What they want is equal treatment from cops when being pulled over, or for having a legal gun, or for, you know, just walking the streets.
Yes, there ARE bad eggs in that group, just like there are bad eggs in nearly every group - but that group was not founded on ""kill all white cops"".  The core concept of that group is to get equal treatment.  Whereas the core concept of White Nationalists is the elimination of anyone who does not look like them. 
You suggesting that BLM is ""the same"" as White Nationalists actually gives more power to White Nationalists because you are equating them to a movement towards equality.  Which they are anything but that.  To prove my point, how many black people do you see joining the White Nationalists?  Where as BLM is not exclusive to black people, and many people who support that movement are in fact white, and latino, and gay, and straight, and jewish and muslim.",train,2017-08-16 22:05:35.075321+00,102,5783678.0,367261,approved,0,0,0,3,1,0.6,0.0,0.1,0.0,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,4,10,1
519302,"I do believe you made up the part where Hillary ""finds Bernie's supporters as deplorable.""

Anyway, Hillary is right. Many of Trump's supporters ARE deplorable. But for Christians, no one is irredeemable, not even the KKK, the American Nazi Party, anti-Semites, misogynists, xenophobes, and various hate-mongerers and captives of the Father of Lies. There's always the possibility of repentance and renewal.",train,2016-10-10 16:07:50.404005+00,53,519249.0,148116,approved,0,0,0,15,0,0.5,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5,10,0
5792624,"White people generally allow their police to abuse suspects of color, including with deadly force, when it is not required.  Police don't get a free pass anymore, or won't if white voters take the BLM demands to heart.",train,2017-08-18 04:22:01.275207+00,53,5788893.0,366332,approved,0,0,0,1,0,0.6,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
854260,"I'm worried about Canada based on the reactions to this article more than I am about the server. The fact that he was told by a manager of an establishment to pick an easier name so white people can say it better is not PC culture, it's absolute racist ignorance. It's behavior that shouldn't be overlooked and passed off as ""SJW"" rhetoric; it should be cut off at the roots. When we let people get away with this crap year after year, suddenly you have a situation like the US where the racists get a massive foothold because, guess what, nobody stopped them. Followed by people throwing up their hands and asking ""How could this have happened?"" as if they don't already know.",train,2017-01-17 20:33:09.708692+00,54,851494.0,162331,approved,2,0,0,7,2,0.5,0.1,0.3,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
6282509,"You can play stupid all you want.  JWB was a white racist southern conservative. It's not 1865 any more,  therefore your false assertion that democrats are the party of white racist southern conservatives is stupid beyond belief. 

Keep ignoring history though. I know reality has a liberal bias,  which makes it tough for trump cultists.",train,2017-11-03 17:13:54.235747+00,102,6282428.0,395767,approved,0,0,0,0,0,0.7857142857142857,0.0285714285714285,0.1571428571428571,0.0,0.3571428571428571,0.7714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,70,1
6315015,"Titfortat isolationism helps no one.

We should learn from China and its New Silk Road / One Belt One Road initiative that aims at tying Europe, Asia, Africa into one land-based market.
In contrast our TTP, TTIP, Nafta are moribund. UK leaves EU. Stupidity at its most high.

No man is an island, no nation either. If we cut off ourselves from the world it will be pretty lonely.",train,2017-11-08 15:36:43.077349+00,54,,398268,approved,0,1,0,0,1,0.8,0.1,0.1,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0
6194856,"I really hope the baker wins this case. My religion teaches the hatred of black people, and as a negro-hating Christian I deserve the special right to refuse them service at my restaurant.",train,2017-10-21 15:26:05.773209+00,102,,391427,approved,2,1,0,1,0,0.8,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0
5695612,"Trump is definitely a worthless stain on America.
He's definitely a sick, fascist, white supremacist traitor.",train,2017-08-01 14:04:53.622386+00,21,5694463.0,361525,approved,1,0,0,2,0,0.8714285714285714,0.0142857142857142,0.0714285714285714,0.0142857142857142,0.3714285714285713,0.8428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,70,1
5392097,"How is it that the social justice agenda has completely dominated the Liberals' priorities while economic issues are paid lip service?  They'd rather focus on how the pie is divided than expanding the pie (or preventing it from declining further).

For the matter, since when do leftists have a monopoly on what ""social justice"" even is?   Their intolerance of alternate perspectives has all the hallmarks of religious dogma....i.e. ""Our religion is the one true religion, and all else is blasphemy.""

White-shaming....and especially male white shaming, is replacing hockey as Canada's national sport.",train,2017-06-10 16:54:56.917299+00,54,,342814,approved,1,0,0,8,1,0.8,0.0,0.0,0.0,0.8,0.8,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,1
5849165,"name gorka is Hungarian for ""one who rape toddlers. "" ya. gorka is those white men you see flies to Cambodia  to have sex with toddlers but say he is on business. just look at him. he just scream child rapist.",train,2017-08-27 13:15:52.959490+00,105,,371162,rejected,0,0,0,0,0,0.8,0.0571428571428571,0.0857142857142857,0.6714285714285714,0.3714285714285713,0.5714285714285714,0.0285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,70,1
5019730,"Let's just say it - South Asian and Chinese immigrants, their corruption obtained money and their caste system mentality is destroying Canada.  Their lack of ethics, morals and compassion for the poor and lower economic and social classes they bring from their third world countries is destroying our social fabric.  

Sorry political correctness losers, that's the reality.",train,2017-03-17 21:05:53.905833+00,54,,320238,approved,0,1,1,17,6,0.8,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5,10,0
5885006,This article sounds Painfully Black if you ask me,train,2017-09-02 14:35:03.742882+00,54,,373428,rejected,0,0,0,0,0,0.8333333333333333,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0
5768434,"Are ""white supremacists"" a backlash to ""diversity supremacists""

obsessively pushed by people like Justin Trudeau?",train,2017-08-14 22:08:16.020916+00,54,5763412.0,366231,approved,0,0,0,0,0,0.5,0.1,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
6109346,"You are free to like the enslavement of blacks, too. Kaepernick knows people like you exist. That's why he's doing what he's doing--to bring awareness that your kind exists. He's doing a pretty good job, isn't he. I bet before he did it, he said, this ought to bring racist Republicans out of the woodwork.",train,2017-10-09 01:02:50.171383+00,102,6108905.0,386766,approved,0,0,0,0,0,0.8,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,0
5531581,"""Free speech is wonderful when you didn’t have to pay any price."" ???

My dad was a F4U Corsair fighter pilot in the Korean War.  He gave his life there fighting for freedom of others when I was a little boy.  He was shot down near Wonsan and his body was never recovered.

I represent diversity as much as you or anyone else FJS.  Don't be such a bigot.  Your tolerance is a one-way street.  I have the right to state my beliefs every bit as much as you.......  If you can't swallow it, put me on MUTE.

I am not a racist.  That is only your perception of me which makes you the racist.

I also have a very valid reason for my abhorrence of homosexuality, but you wouldn't like to hear it.",train,2017-07-05 14:22:35.925493+00,13,5529613.0,351290,approved,0,0,0,0,0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10,5,0
5996734,"""Pinpointing black people""?  In the hometown of Obama?  Sorry, McCoy wrong town to try to claim prejudice based on race.  One thing Hawaii people learned a long time ago, criminals come in all colors, races, creeds and ethnicities.  Smith better pray that he has facts and evidence he can present at trial, or he is going to be gone for 40 years courtesy of the Hawaii taxpayers.  If he gets to go to Halawa, he better hope the folks he shot don't have any friends or relatives there.  Otherwise, his time served will end quickly when he meets with an ""accident"".  Ain't too many brothers there to protect him in OCCC or Halawa.",train,2017-09-21 23:32:54.463156+00,55,,380549,approved,0,1,0,7,0,0.5,0.0,0.0,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0
5619209,"yes it does have lots to do with getting a cemetery. If the Klu klux clan wanted their own cemetary people would be disgusted. You say what does the Klu klux clan have to do with Muslims. Klu Klux Clan descriminate against all blacks and Muslims descriminate against all females. Thats half the world population of the world. Look at the muslim girl this week that will probably be put to jail because of her cloths, yes, her cloths. Any group that would do that is somewhat disgusting.",train,2017-07-19 12:47:03.782831+00,54,5619042.0,356689,rejected,0,0,0,0,0,0.5454545454545454,0.0,0.0454545454545454,0.0454545454545454,0.4696969696969697,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,66,0
5841806,"""Mourned the killings of unarmed African-Americans""
-
Not one word about the blacks who targeted, ambushed, and killed cops simply because they were cops.....in some other jurisdiction.....even in some other state? Such ""selective thinking"" on Fitzgibbons part is wrong because it only help fuel groups like the KKK.",train,2017-08-25 22:17:10.382009+00,102,,370561,approved,0,0,0,1,1,0.7,0.1,0.0,0.0,0.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0
5363832,"I'm truly disgusted by the Alaskans who claim they are Americans embracing hate. I find it ironic that the term snowflake which was started by Trumpettes implying that liberals are delicate. Now they carry machine guns and dynamite? Please stop watching Fox it has totally hoodwinked you. As the founder of FOX news said. I want to start a network for over 50 to dead white males. That are scared. You played right into his brainwashing. If your a Christian, where did your principles go? All I see is money grubbing elitest hell bent on taking away every bit of democracy we have sent young men to war to defend. If you are ok with Russaian collusion, nepotism, out right money laundering, sexual harassment, and the loss of your rights. Keep on supporting the 45th. One day you will either die or regret the decision you thought you made. And no I did not vote for Clinton. I voted for Josnston.",train,2017-06-06 02:01:53.314502+00,21,,340843,approved,1,0,0,1,1,0.5,0.1,0.0,0.0,0.3,0.3,0.4,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1
5784057,"I am white and I hate racists and I do not hate myself or others for being white.  I just deplore racists, nazis, bigots, xenophobes and promoters of irrational hatred.  Your post is ridiculous.",train,2017-08-16 23:09:45.271508+00,54,5783122.0,367208,approved,0,0,0,6,0,0.6578947368421053,0.0394736842105263,0.0394736842105263,0.0,0.3026315789473684,0.6052631578947368,0.0,0.0032446463335496,0.0,0.0006489292667099,0.0,0.0,0.0025957170668397,0.0,0.0006489292667099,0.0006489292667099,0.0006489292667099,0.0006489292667099,0.0,0.0,0.0,0.0051914341336794,0.0051914341336794,0.9896171317326412,0.0032446463335496,0.0,0.0097339390006489,0.0,0.0,0.0,0.0,1541,76,1
6204179,"If you shouldn't give up your right to free speech to stop the ""racist-bigoted-misogynist-homo/islamo/transphobic-white supremist"" hate speech, why do I need to give up my right to keep and bear arms because some lunatic (or conspiracy of lunatics; or conspiracy of very sane calculated people) shoots a bunch of people?",train,2017-10-23 10:22:54.003929+00,102,,391748,approved,0,0,0,0,0,0.7,0.0,0.1,0.0,0.3,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
5769690,"Police officers have led to the murders of blacks, so now where are we? Well, I'll tell you. Out of the two groups, only one swears an oath to uphold the law, the cops, yet they do not hold up the law. In fact, they use their government granted powers to commit crimes against innocent people, notably blacks.",train,2017-08-15 02:15:00.336311+00,102,5762731.0,365882,rejected,0,0,0,0,0,0.5,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0
5756381,"No one nominated these goons to represent the mythical white race. These goobers, with their raging inferiority complex, hate educated ""white"" people just as much as people of color.",train,2017-08-12 19:27:40.727222+00,102,5755837.0,365823,approved,1,0,0,9,2,0.65,0.0875,0.075,0.0,0.55,0.5,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,80,1
7074761,"It's all part of that damn ""global conspiracy"".......watch out for those black helicopters...they're coming for you!!!",test,2016-10-24 19:49:54.441077+00,13,548695.0,149404,approved,0,0,0,2,0,0.7368421052631579,0.0657894736842105,0.6447368421052632,0.0,0.1842105263157894,0.3684210526315789,0.0657894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,76,0
5864965,"Well, this is the judge that allowed Alexandra Ellis to schedule her jail time for killing a person around her college schedule. Even though her actions - getting drunk and running over a person with a vehicle - affected other people's lives irrevocably, her life was merely inconvenienced for a few months. This scumbag changed a little girls life, I'm sure he'll get the maximum sentence. 

Of course, the accused is a pedophile, not a pretty white girl. 

Still, I wouldn't hold my breath for maximum sentencing.",train,2017-08-29 23:06:30.086079+00,21,,372087,approved,0,0,0,1,0,0.55,0.05,0.3125,0.175,0.05,0.5,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,80,1
378597,"Another elite columnist trying to make silk purses out of sows' ears extolling, and at the same time, sneering at Il Duce Trump's rabble of White Supremacists, Tea Partiers, and NRA idolators; all dedicated government-of-any-kind haters.",train,2016-07-07 18:55:25.220616+00,21,,140835,approved,0,0,0,0,0,0.5,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1
601299,"Before you bigots and Native trashing racists go any further with your unproven conclusions about us, consider this. It is statistically proven by research, studies, and law enforcement stats that white men are at the top of the list for child rape and child sex killings. White men also commit the most heinous crimes of any group in the country, serial killings being at the top, studies show.
In 2010, the Justice Department reported a disturbing trend where ""American child sex tourists typically are Caucasian males aged 40 or older. Such predators may be either situational or preferential child sex tourists. . . Some organizations estimate that U.S. citizens account for 25 percent of child sex tourists worldwide, and as high as 80 percent in Latin America.""",train,2016-11-15 02:27:54.751845+00,21,,151626,approved,0,0,0,0,0,0.8,0.1,0.0,0.3,0.6,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,4,10,1
514691,"Do they make rolling papers that big ? Also, do black ""dudes"" smoke better than white ""dudes"" ?",train,2016-10-08 05:55:33.540796+00,21,512026.0,147837,approved,0,0,0,0,0,0.5,0.0,0.0,0.0,0.5,0.4,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1
7033063,"Now Rupert's plan to divide and rule is really succeeding. As per reports, EFF has joined hands with him against Zuma. They kinda made a deal with the devil himself. This will misguide many black people.",test,2017-09-18 17:55:50.158229+00,100,5969216.0,378140,rejected,0,0,0,0,0,0.5,0.0,0.1,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0
485271,"Thanks for the warm fuzzy thoughts, you just made the ""little white rascist"" in me giggle.  Now, back to reality.  Quit waiting for a government to do something you should already be doing, get a JOB that supports your family.  ""Rural Exemption Provision"", that's just funny...",train,2016-09-22 00:59:17.509994+00,21,485197.0,146480,approved,0,0,0,2,0,0.7,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,1
6233722,"Yeah, maybe the guy believes in something other than white supremacy and taking from the little guy.  LOL",train,2017-10-27 13:50:37.478664+00,102,6233469.0,394005,approved,1,0,0,8,1,0.6,0.0,0.0,0.0,0.3,0.4,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1
5479814,"So gay lives don't matter to the black lives matter crowd? Seems rude to take attention away from the main event. And why would anyone want to honor someone who confronted police with a knife?

All that said, Seattle has many parades, as do many other faraway cities. Not sure why this one warrants RG attention.",train,2017-06-26 18:05:02.599668+00,13,,348516,approved,0,0,0,0,0,0.6,0.0,0.0,0.0,0.7,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0
